E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_37_549.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_37_549.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_37_549.jpg,0,1,0,30.19035
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_37_616.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_37_616.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_37_616.jpg,0,1,0,30.19059
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_37_684.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_37_684.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_37_684.jpg,0,1,0,30.19043
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_37_751.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_37_751.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_37_751.jpg,0,1,0,30.19034
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_37_820.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_37_820.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_37_820.jpg,0,1,0,30.19027
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_37_888.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_37_888.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_37_888.jpg,0,1,0,30.1903
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_37_956.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_37_956.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_37_956.jpg,0,1,0,30.19028
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_38_022.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_38_022.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_38_022.jpg,0,1,0,30.19031
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_38_089.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_38_089.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_38_089.jpg,0,1,0,30.19028
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_38_159.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_38_159.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_38_159.jpg,0,1,0,30.19027
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_38_225.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_38_225.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_38_225.jpg,0,1,0,30.19066
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_38_293.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_38_293.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_38_293.jpg,0,1,0,30.19027
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_38_360.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_38_360.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_38_360.jpg,0,1,0,30.1903
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_38_429.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_38_429.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_38_429.jpg,0,1,0,30.18974
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_38_499.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_38_499.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_38_499.jpg,0,1,0,30.19032
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_38_565.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_38_565.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_38_565.jpg,-0.15,1,0,30.18425
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_38_633.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_38_633.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_38_633.jpg,-0.3,1,0,30.16927
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_38_702.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_38_702.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_38_702.jpg,0,1,0,30.18989
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_38_770.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_38_770.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_38_770.jpg,0,1,0,30.19011
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_38_838.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_38_838.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_38_838.jpg,0,1,0,30.19023
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_38_912.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_38_912.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_38_912.jpg,0,1,0,30.19027
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_38_980.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_38_980.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_38_980.jpg,0,1,0,30.19032
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_39_058.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_39_058.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_39_058.jpg,0,1,0,30.1903
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_39_125.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_39_125.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_39_125.jpg,-0.05,1,0,30.18976
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_39_194.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_39_194.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_39_194.jpg,-0.2,1,0,30.17999
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_39_278.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_39_278.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_39_278.jpg,-0.45,1,0,30.15156
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_39_346.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_39_346.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_39_346.jpg,0,1,0,30.18575
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_39_413.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_39_413.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_39_413.jpg,0,1,0,30.18828
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_39_485.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_39_485.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_39_485.jpg,-0.15,1,0,30.18828
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_39_553.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_39_553.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_39_553.jpg,-0.3,1,0,30.17444
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_39_621.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_39_621.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_39_621.jpg,0,1,0,30.18762
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_39_688.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_39_688.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_39_688.jpg,0,1,0,30.18918
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_39_758.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_39_758.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_39_758.jpg,0,1,0,30.19013
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_39_826.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_39_826.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_39_826.jpg,0,1,0,30.19027
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_39_894.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_39_894.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_39_894.jpg,0,1,0,30.18971
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_39_963.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_39_963.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_39_963.jpg,0,1,0,30.1903
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_40_033.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_40_033.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_40_033.jpg,0,1,0,30.19029
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_40_102.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_40_102.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_40_102.jpg,0,1,0,30.18984
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_40_171.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_40_171.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_40_171.jpg,0,1,0,30.19037
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_40_239.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_40_239.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_40_239.jpg,-0.1,1,0,30.18765
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_40_306.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_40_306.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_40_306.jpg,-0.25,1,0,30.17474
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_40_374.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_40_374.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_40_374.jpg,0,1,0,30.19076
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_40_441.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_40_441.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_40_441.jpg,0,1,0,30.19003
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_40_510.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_40_510.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_40_510.jpg,0,1,0,30.1902
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_40_578.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_40_578.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_40_578.jpg,-0.05,1,0,30.18994
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_40_646.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_40_646.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_40_646.jpg,-0.2,1,0,30.18077
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_40_714.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_40_714.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_40_714.jpg,-0.35,1,0,30.16437
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_40_781.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_40_781.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_40_781.jpg,0,1,0,30.18971
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_40_847.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_40_847.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_40_847.jpg,0,1,0,30.18993
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_40_919.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_40_919.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_40_919.jpg,-0.2,1,0,30.18249
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_40_987.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_40_987.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_40_987.jpg,0,1,0,30.19044
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_41_055.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_41_055.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_41_055.jpg,0,1,0,30.19001
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_41_124.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_41_124.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_41_124.jpg,-0.15,1,0,30.18614
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_41_191.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_41_191.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_41_191.jpg,0,1,0,30.19003
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_41_259.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_41_259.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_41_259.jpg,0,1,0,30.19027
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_41_333.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_41_333.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_41_333.jpg,-0.1,1,0,30.18828
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_41_403.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_41_403.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_41_403.jpg,-0.3,1,0,30.17015
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_41_472.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_41_472.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_41_472.jpg,0,1,0,30.18894
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_41_543.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_41_543.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_41_543.jpg,0,1,0,30.1901
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_41_611.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_41_611.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_41_611.jpg,-0.15,1,0,30.18605
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_41_680.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_41_680.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_41_680.jpg,-0.35,1,0,30.16548
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_41_751.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_41_751.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_41_751.jpg,0,1,0,30.18851
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_41_819.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_41_819.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_41_819.jpg,0,1,0,30.18999
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_41_887.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_41_887.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_41_887.jpg,0,1,0,30.19024
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_41_954.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_41_954.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_41_954.jpg,-0.1,1,0,30.18892
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_42_023.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_42_023.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_42_023.jpg,0,1,0,30.19073
E:\programacion\Curso conduccion\imgCond\IMG\center_2020_08_03_12_17_42_092.jpg,E:\programacion\Curso conduccion\imgCond\IMG\left_2020_08_03_12_17_42_092.jpg,E:\programacion\Curso conduccion\imgCond\IMG\right_2020_08_03_12_17_42_092.jpg,0,1,0,30.19014
